Aggregated Date/Time,Variable,Depth,Site Name,Latitude,Longitude,mean,median,p5,p95,lowest,highest
2011-04-15T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003019054,0.003019054,0.003019054,0.003019054,0.003019054,0.003019054
2011-04-16T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002992048,0.002992048,0.002992048,0.002992048,0.002992048,0.002992048
2011-04-17T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002977258,0.002977258,0.002977258,0.002977258,0.002977258,0.002977258
2011-04-18T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002954897,0.002954897,0.002954897,0.002954897,0.002954897,0.002954897
2011-04-19T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00292957,0.00292957,0.00292957,0.00292957,0.00292957,0.00292957
2011-04-20T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002906949,0.002906949,0.002906949,0.002906949,0.002906949,0.002906949
2011-04-21T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00288666,0.00288666,0.00288666,0.00288666,0.00288666,0.00288666
2011-04-22T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00286842,0.00286842,0.00286842,0.00286842,0.00286842,0.00286842
2011-04-23T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002854255,0.002854255,0.002854255,0.002854255,0.002854255,0.002854255
2011-04-24T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002843328,0.002843328,0.002843328,0.002843328,0.002843328,0.002843328
2011-04-25T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00283884,0.00283884,0.00283884,0.00283884,0.00283884,0.00283884
2011-04-26T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002831553,0.002831553,0.002831553,0.002831553,0.002831553,0.002831553
2011-04-27T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002818969,0.002818969,0.002818969,0.002818969,0.002818969,0.002818969
2011-04-28T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002813031,0.002813031,0.002813031,0.002813031,0.002813031,0.002813031
2011-04-29T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002832563,0.002832563,0.002832563,0.002832563,0.002832563,0.002832563
2011-04-30T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002859369,0.002859369,0.002859369,0.002859369,0.002859369,0.002859369
2011-05-01T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002897047,0.002897047,0.002897047,0.002897047,0.002897047,0.002897047
2011-05-02T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.002946787,0.002946787,0.002946787,0.002946787,0.002946787,0.002946787
2011-05-03T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00300488,0.00300488,0.00300488,0.00300488,0.00300488,0.00300488
2011-05-04T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00307467,0.00307467,0.00307467,0.00307467,0.00307467,0.00307467
2011-05-05T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00312671,0.00312671,0.00312671,0.00312671,0.00312671,0.00312671
2011-05-06T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003137925,0.003137925,0.003137925,0.003137925,0.003137925,0.003137925
2011-05-07T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003154511,0.003154511,0.003154511,0.003154511,0.003154511,0.003154511
2011-05-08T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003117973,0.003117973,0.003117973,0.003117973,0.003117973,0.003117973
2011-05-09T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003079088,0.003079088,0.003079088,0.003079088,0.003079088,0.003079088
2011-05-10T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003087151,0.003087151,0.003087151,0.003087151,0.003087151,0.003087151
2011-05-11T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003135385,0.003135385,0.003135385,0.003135385,0.003135385,0.003135385
2011-05-12T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003176126,0.003176126,0.003176126,0.003176126,0.003176126,0.003176126
2011-05-13T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003224279,0.003224279,0.003224279,0.003224279,0.003224279,0.003224279
2011-05-14T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003281915,0.003281915,0.003281915,0.003281915,0.003281915,0.003281915
2011-05-15T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003352687,0.003352687,0.003352687,0.003352687,0.003352687,0.003352687
2011-05-16T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003420813,0.003420813,0.003420813,0.003420813,0.003420813,0.003420813
2011-05-17T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003526329,0.003526329,0.003526329,0.003526329,0.003526329,0.003526329
2011-05-18T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00366806,0.00366806,0.00366806,0.00366806,0.00366806,0.00366806
2011-05-19T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003654904,0.003654904,0.003654904,0.003654904,0.003654904,0.003654904
2011-05-20T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003818596,0.003818596,0.003818596,0.003818596,0.003818596,0.003818596
2011-05-21T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003869204,0.003869204,0.003869204,0.003869204,0.003869204,0.003869204
2011-05-22T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003825367,0.003825367,0.003825367,0.003825367,0.003825367,0.003825367
2011-05-23T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.003968449,0.003968449,0.003968449,0.003968449,0.003968449,0.003968449
2011-05-24T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004190027,0.004190027,0.004190027,0.004190027,0.004190027,0.004190027
2011-05-25T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004549453,0.004549453,0.004549453,0.004549453,0.004549453,0.004549453
2011-05-26T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.004877325,0.004877325,0.004877325,0.004877325,0.004877325,0.004877325
2011-05-27T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005206953,0.005206953,0.005206953,0.005206953,0.005206953,0.005206953
2011-05-28T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005522114,0.005522114,0.005522114,0.005522114,0.005522114,0.005522114
2011-05-29T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.005861076,0.005861076,0.005861076,0.005861076,0.005861076,0.005861076
2011-05-30T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.006197702,0.006197702,0.006197702,0.006197702,0.006197702,0.006197702
2011-05-31T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.006640496,0.006640496,0.006640496,0.006640496,0.006640496,0.006640496
2011-06-01T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.007085809,0.007085809,0.007085809,0.007085809,0.007085809,0.007085809
2011-06-02T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.00755492,0.00755492,0.00755492,0.00755492,0.00755492,0.00755492
2011-06-03T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.008080382,0.008080382,0.008080382,0.008080382,0.008080382,0.008080382
2011-06-04T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.008514579,0.008514579,0.008514579,0.008514579,0.008514579,0.008514579
2011-06-05T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.008839414,0.008839414,0.008839414,0.008839414,0.008839414,0.008839414
2011-06-06T00:00,SGH_N,99999.9,Absent,-19.428066,147.488939,0.009028456,0.009028456,0.009028456,0.009028456,0.009028456,0.009028456
